TimeSeries ID,value_write_sample_count_sum resource.location=us-central1 resource.attribution_id=quizapp-cluster
resource.location,us-central1
resource.attribution_id,quizapp-cluster
Tue Dec 02 2025 17:09:00 GMT+0530 (India Standard Time),85.34999999999995
Tue Dec 02 2025 17:10:00 GMT+0530 (India Standard Time),91.91666666666664
Tue Dec 02 2025 17:11:00 GMT+0530 (India Standard Time),85.24999999999997
Tue Dec 02 2025 17:12:00 GMT+0530 (India Standard Time),84.28333333333329
Tue Dec 02 2025 17:13:00 GMT+0530 (India Standard Time),86.5333333333333
Tue Dec 02 2025 17:14:00 GMT+0530 (India Standard Time),89.24999999999999
Tue Dec 02 2025 17:15:00 GMT+0530 (India Standard Time),80.51666666666665
Tue Dec 02 2025 17:16:00 GMT+0530 (India Standard Time),87.69999999999997
Tue Dec 02 2025 17:17:00 GMT+0530 (India Standard Time),85.99999999999997
Tue Dec 02 2025 17:18:00 GMT+0530 (India Standard Time),84.89999999999996
Tue Dec 02 2025 17:19:00 GMT+0530 (India Standard Time),88.24999999999996
Tue Dec 02 2025 17:20:00 GMT+0530 (India Standard Time),88.16666666666661
Tue Dec 02 2025 17:21:00 GMT+0530 (India Standard Time),95.64999999999998
Tue Dec 02 2025 17:22:00 GMT+0530 (India Standard Time),79.03333333333332
Tue Dec 02 2025 17:23:00 GMT+0530 (India Standard Time),82.91666666666666
Tue Dec 02 2025 17:24:00 GMT+0530 (India Standard Time),84.8833333333333
Tue Dec 02 2025 17:25:00 GMT+0530 (India Standard Time),88.0333333333333
Tue Dec 02 2025 17:26:00 GMT+0530 (India Standard Time),85.59999999999997
Tue Dec 02 2025 17:27:00 GMT+0530 (India Standard Time),90.43333333333331
Tue Dec 02 2025 17:28:00 GMT+0530 (India Standard Time),89.78333333333332
Tue Dec 02 2025 17:29:00 GMT+0530 (India Standard Time),86.24999999999997
Tue Dec 02 2025 17:30:00 GMT+0530 (India Standard Time),79.26666666666664
Tue Dec 02 2025 17:31:00 GMT+0530 (India Standard Time),82.29999999999997
Tue Dec 02 2025 17:32:00 GMT+0530 (India Standard Time),95.4333333333333
Tue Dec 02 2025 17:33:00 GMT+0530 (India Standard Time),86.44999999999996
Tue Dec 02 2025 17:34:00 GMT+0530 (India Standard Time),85.21666666666665
Tue Dec 02 2025 17:35:00 GMT+0530 (India Standard Time),22.71666666666666
